partia_korwin;2015-07-21;@gregorfox ach te emocje. :pppp@wipler @partia_korwin
partia_korwin;2015-07-21;@gregorfox @wipler @partia_korwin Z tą myślą i ja idę spać poczytam jeszcze książkę - oby mi się przyśniła lepsza Polska :-)
partia_korwin;2015-07-21;można iść spać. @wipler zmienił foto na fejsie. znaczy żyje. znaczy jest nadzieja dla @partia_korwin.
partia_korwin;2015-07-21;@Cooler_79 @JkmMikke @partia_korwin oficjalnie nie ma nic
partia_korwin;2015-07-21;@gregorfox @JkmMikke @partia_korwin a no i wyjście z UE
partia_korwin;2015-07-21;@Cooler_79 @JkmMikke sporo ludzi chce linka do programu @partia_korwin. Mam im tak odpowiadać?
partia_korwin;2015-07-21;@partia_korwin jełopstwo z PO bezczelnie chce oszukać ludzi. Na szczęście nie wróżę frekwencji wyższej niż 42%
partia_korwin;2015-07-21;@partia_korwin Te referendum pokazuje niekompetencje polityków PO z PBK na czele ile dzieci można by było za te pieniądze wyleczyć
partia_korwin;2015-07-21;@partia_korwin Wątpię że BK będzie się przejmował niską frekwencją.
partia_korwin;2015-07-21;Nie daj się wkręcić - nie idź na referendum!https:www.facebook.comvents465330630453130… pic.twitter.comEw8mK5Rji
partia_korwin;2015-07-21;Jak można było to tak spieprzyć? #ustawaWilczka@JkmMikke @partia_korwin @RGwiazdowski @PrezydentKukiz https:www.youtube.comatch?v=0rJmlcyuICs …
partia_korwin;2015-07-21;@partia_korwin im lata czy uniknęli kat fin pub-Tusk i Rostowski uniknęli t. stanu-i tylko o to chodzi- i 19mld w rożnych takich działaniach
partia_korwin;2015-07-21;@partia_korwin poprzez kradzież.
partia_korwin;2015-07-21;NIK skrytykował przejęcie przez rząd Tuska około 150 mld zł z OFE. W ten sposób udało się rządzącym uniknąć katastrofy finansów publicznych.
partia_korwin;2015-07-21;@Lukasz_Kulpa @JkmMikke @NowoczesnaPL @partia_korwin Poparcie Kukiza spada na rzecz Korwina elektorat wraca KORWin wejdzie.
partia_korwin;2015-07-21;@partia_korwin Prawda ma to do siebie że zawsze na wierzch wypływa. Każda dziwka falszywa będzie w swoich szczynach pływać...
partia_korwin;2015-07-21;@partia_korwin @Dorota2604 PiS i pozostałych rownież )))
partia_korwin;2015-07-21;@partia_korwin @JkmMikke Biedny Sikorski.... Nie zdążył nawet dorżnąć watahy zrobić łaski czy tam laski Amerykanom i zjeść pizzy z dowozem
partia_korwin;2015-07-21;@JakBaszanowski @JkmMikke Najprawdopodobniej @NowoczesnaPL wejdzie "przebojem" do parlamentu a @partia_korwin około 2-3%.
partia_korwin;2015-07-22;@polskathetimes @partia_korwin @EwaZajaczkowska Oto lista szwindlerów! Poznaj nazwiska http:prokapitalizm.plista-szwindlerow.html … …
partia_korwin;2015-07-22;@polskathetimes @partia_korwin @EwaZajaczkowska Propsy za koszulkę!
partia_korwin;2015-07-22;@partia_korwin a ktoś kupuje od polskiego rolnika?:P cena się teraz liczy a nie chemia:)
partia_korwin;2015-07-22;@polskathetimes @partia_korwin @EwaZajaczkowska a co robi PSL?? Na pewno sie nie przyglada
partia_korwin;2015-07-22;.@partia_korwin @EwaZajaczkowska o tym jak #PO obsadza stanowiska m.in. o Porcie Lotn. #Radom http:www.polskatimes.plrtykul572939korwin-dorota-sidorko-zostala-prezesem-portu-lotniczego-radom-bo-jest-z-po-brak-jej-kompetencjiidt.html … pic.twitter.comPWAlYdQFY
partia_korwin;2015-07-22;@partia_korwin Po blisko 50 latach mieszkańcy Piotrkowa mogli uczestniczyć w Mszy Trydenckiej http:prokapitalizm.plsza-trydencka-odbyla-sie-w-piotrkowie-trybunalskim.html …
partia_korwin;2015-07-22;Dzis 11:00 konf prasowa Krakow Jana 9 pod Muzeum Czartoryskich @partia_korwin @KonradBerkowicz
partia_korwin;2015-07-23;@JkmMikke co z programem @partia_korwin? ale nudne kukizowe pytanie albo?
partia_korwin;2015-07-23;Ah ten Mozart i jego tanga. Ah ten Kopernik i jego sonety.  Ah ten Dmowski w @partia_korwin  #Gozdyra
partia_korwin;2015-07-23;@partia_korwin może to jakieś nowe otwarcie?
partia_korwin;2015-07-23;Nowym Sekretarzem Generalnym został Piotr Bryczkowski.http:www.partiakorwin.plowy-sekretarz-generalny-partii-korwin-piotr-bryczkowski…
partia_korwin;2015-07-23;@partia_korwin kupaczuwa won smieciu żydowski
partia_korwin;2015-07-23;Kopacz: Nie chcę żeby w moim wolnym kraju który kochamktokolwiek urządzał moje życieJak to się ma do zwiększania podatków i biurokracji?
partia_korwin;2015-07-23;@partia_korwin @JkmMikke @artur_debski to jednak nie ma wakacji? @gregorfox @wipler
partia_korwin;2015-07-23;Dzisiaj o 18 w Ring TV prezes @JkmMikke vs @artur_debski pic.twitter.comaBdFC69W3
partia_korwin;2015-07-23;@partia_korwin żadna nowość co roku w wakacje jest objazd kabaretów po nadmorskich miejscowościach @JkmMikke @300polityka
partia_korwin;2015-07-23;@partia_korwin @300polityka Jakieś Dąbkiielnoarłowo w najbliższym tygodniu? Akurat tam będę to bym się wybrał.
partia_korwin;2015-07-23;@partia_korwin Kiedy w Szczecinie?
partia_korwin;2015-07-23;„Wakacje z Korwinem”. Startuje seria spotkań z JKM w 50 nadmorskich miejscowościach @300polityka http:300polityka.plews01573akacje-z-korwinem-startuje-seria-spotkan-z-jkm-w-50-nadmorskich-miejscowosciach…
partia_korwin;2015-07-23;#Elbląg Działacze @partia_korwin i @RuchNarodowy zakopią #PlatformaObywatelska - http:www.elblag.netrtykulyakopia-platforme-obywatelska-juz-1-sierpnia19116.htm …
partia_korwin;2015-07-24;Wypisujecie Państwo bzdury! http:korwin-mikke.salon24.pl60430wypisujecie-panstwo-bzdury … @JkmMikke @partia_korwin
partia_korwin;2015-07-24;@gregorfox Zostałeś z tyłu? @partia_korwin
partia_korwin;2015-07-24;Odpowiedź na FB @partia_korwin"Nie wiesz jaki program? Toś skąd się tu wzioł ? Poczytaj program KNP od tamtej pory wiele się nie zmieniło"
partia_korwin;2015-07-25;@Lukasz_Kulpa @partia_korwin Ale gdybyś ty był jej rzecznikiem prasowym dalej to by weszła ? )
partia_korwin;2015-07-25;@fija_kowski @partia_korwin JKM nigdy nie był moim idolem tylko liderem partii - a piszę o faktach które znam. "Sprawdzam" w październiku.
partia_korwin;2015-07-25;@Lukasz_Kulpa @partia_korwin z drugiej strony zgadzając się z tym muszę jednak przyznać że niemiło tak kopać dołki pod niedawnym idolem.
partia_korwin;2015-07-25;@taksidrajwer @partia_korwin Pomysł spotkań w nadmorskich kurortach bardzo fajny ale teraz to już polega tylko na mieszaniu w głowach.
partia_korwin;2015-07-25;@Lukasz_Kulpa @partia_korwin I te swoje postulatu może...zachować dla siebie bo i tak guzik z tego bedzie :)
partia_korwin;2015-07-25;@PSykulski @partia_korwin Popieram niektóre jego postulaty gospodarcze ponieważ są bardzo dobre a osoba JKM to inna sprawa.
partia_korwin;2015-07-25;@Lukasz_Kulpa @partia_korwin Haha Pan Korwin...a tak sie nim podnieciłeś :)
partia_korwin;2015-07-25;@Lukasz_Kulpa @partia_korwin tak będzie. Koniec kariery.
partia_korwin;2015-07-25;Pan Korwin wyrusza w wakacyjną podróż ale to chyba jego ostatnia podróż jako polityka. Wyrok niebawem a @partia_korwin nie wejdzie Sejmu.
partia_korwin;2015-07-25;.@JkmMikke będzie spotykał się z mieszkańcami nadmorskich miejscowości poruszając się camperem! #Wakacje_Z_Korwinem pic.twitter.comEEJJKHXtu
partia_korwin;2015-07-25;@gregorfox @partia_korwin On nigdy nie przedsatawi sposobu dojscia do swojej wizji czyli nie przedstawi http:mfiles.pllndex.phptrategia …
partia_korwin;2015-07-25;@gregorfox @partia_korwin Nie napisze bo on nie uznaje strategii. On ma swoją wizję nic więcej
partia_korwin;2015-07-25;@Cooler_79 @partia_korwin znam przecież na pamięć. wiesz dobrze o co mi chodzi. niech ruszą tyłki i coś napiszą w końcu. tyle.
partia_korwin;2015-07-25;@gregorfox @partia_korwin tutaj masz w pigułce jego program poglądy Korwina się nie zmieniają wiec dalej aktualny http:www.dailymotion.comideorz398_janusz-korwin-mikke-w-programie-wojciecha-cejrowskiego_news …
partia_korwin;2015-07-25;@gregorfox @partia_korwin @JkmMikke Ni ma strony
partia_korwin;2015-07-25;Jest! Nareszcie! Program @partia_korwin! thx @JkmMikke!https:korwin-mikke.pltronyolnosc_i_praworzadnosc_zarys_programu …
partia_korwin;2015-07-25;Prawica kontra Lewica @JkmMikke vs @artur_debski w RINGTV https:www.youtube.comatch?v=Sekc_uByeHY …
partia_korwin;2015-07-25;@partia_korwin w wakacje to ja chce mieć spokój ....
partia_korwin;2015-07-25;@Nosarzewski_ @gregorfox @partia_korwin Już chyba 4 tydzień jest na wakacjach.. :)
partia_korwin;2015-07-25;@gregorfox @partia_korwin w sierpniu już będzie.
partia_korwin;2015-07-25;@gregorfox @partia_korwin Na wakacjach :)
partia_korwin;2015-07-25;@Nosarzewski_ @partia_korwin Pszemek też jakoś milczy ostatnio..
partia_korwin;2015-07-25;@gregorfox @partia_korwin Może za mało osób się zgłosiło pamiętam że ostatnio Przemek to ponownie wrzucał.
partia_korwin;2015-07-25;@gregorfox @partia_korwin Mieliśmy ale wszyscy byli zajęci Kukizem powinniśmy teraz ruszyć do przodu - nie mamy splątanych rąk.
partia_korwin;2015-07-25;@Nosarzewski_ @partia_korwin znam oczywiście. spójrz na datę.
partia_korwin;2015-07-25;Ruszyła ciekawa akcja @partia_korwin pt. #Wakacje_z_Korwinem Ciekawe jaki przyniesie efekt na jesieni. @JkmMikke
partia_korwin;2015-07-25;@gregorfox @partia_korwin gabinet cieni wydaję mi się że miał być właśnie w Dobrym Rządzie.
partia_korwin;2015-07-25;@gregorfox @partia_korwin Tu trochę o tym projekcie - http:www.partiakorwin.plobry-rzad
partia_korwin;2015-07-25;@partia_korwin Kiedy @jkm w Szczecinie?
